연도,품목명,품종명,평균가격,등급명,유통단계별무게,유통단계별단위명
2024-01,쌀,20kg,56837.744,상품,20,kg
2024-01,쌀,10kg,29733.533,상품,10,kg
2024-01,찹쌀,일반계,3759.667,상품,1,kg
2024-01,콩,흰 콩(국산),4821.288,상품,500,g
2024-01,팥,붉은 팥(국산),8157.39,상품,500,g
2024-01,녹두,국산,11693.802,상품,500,g
2024-01,고구마,밤,5223.346,상품,1,kg
2024-01,고구마,밤,4348.929,중품,1,kg
2024-01,감자,수미(노지),364.456,상품,100,g
2024-01,감자,수미(노지),302.254,중품,100,g
2024-01,감자,대지마,572.787,상품,100,g
2024-01,감자,대지마,552.982,중품,100,g
2024-01,감자,수미(시설),530.625,상품,100,g
2024-01,감자,기타(노지),448.402,상품,100,g
2024-01,감자,기타(노지),312.622,중품,100,g
2024-01,배추,월동,3044.32,상품,1,포기
2024-01,배추,월동,3057.167,중품,1,포기
2024-01,양배추,양배추,3757.693,상품,1,포기
2024-01,양배추,양배추,3305.366,중품,1,포기
2024-01,시금치,시금치,842.412,상품,100,g
2024-01,상추,적,1214.94,상품,100,g
2024-01,상추,적,778.944,중품,100,g
2024-01,상추,청,1317.396,상품,100,g
2024-01,얼갈이배추,얼갈이배추,3717.132,상품,1,kg
2024-01,갓,갓,5342.148,상품,1,kg
2024-01,수박,수박,25454.447,상품,1,개
2024-01,수박,수박,24104.864,중품,1,개
2024-01,오이,가시계통,19166.624,상품,10,개
2024-01,오이,다다기계통,14681.181,상품,10,개
2024-01,오이,다다기계통,10125.19,중품,10,개
2024-01,오이,취청,18665.4,상품,10,개
2024-01,호박,애호박,2409.856,상품,1,개
2024-01,호박,애호박,1799.283,중품,1,개
2024-01,호박,쥬키니,2110.597,상품,1,개
2024-01,토마토,토마토,7108.602,상품,1,kg
2024-01,딸기,딸기,2172.034,상품,100,g
2024-01,딸기,딸기,1749.187,중품,100,g
2024-01,무,월동,1597.006,상품,1,개
2024-01,무,월동,1432.041,중품,1,개
2024-01,당근,무세척,3396.944,상품,1,kg
2024-01,당근,무세척,3022.135,중품,1,kg
2024-01,열무,열무,7415.108,상품,1,kg
2024-01,건고추,화건,18506.715,상품,600,g
2024-01,풋고추,풋고추(녹광 등),1623.088,상품,100,g
2024-01,풋고추,꽈리고추,1790.511,상품,100,g
2024-01,풋고추,꽈리고추,1078.778,중품,100,g
2024-01,풋고추,청양고추,1583.216,상품,100,g
2024-01,풋고추,청양고추,992.315,중품,100,g
2024-01,풋고추,오이맛고추,1493.961,상품,100,g
2024-01,붉은고추,붉은고추,1768.475,상품,100,g
2024-01,붉은고추,붉은고추,981.111,중품,100,g
2024-01,양파,양파,2360.278,상품,1,kg
2024-01,양파,양파,2128.571,중품,1,kg
2024-01,파,대파,4158.192,상품,1,kg
2024-01,파,대파,3762.235,중품,1,kg
2024-01,파,쪽파,10627.705,상품,1,kg
2024-01,파,쪽파,7717.642,중품,1,kg
2024-01,생강,국산,15546.62,상품,1,kg
2024-01,고춧가루,국산,34682.456,상품,1,kg
2024-01,고춧가루,중국,13648.687,상품,1,kg
2024-01,미나리,미나리,1745.234,상품,100,g
2024-01,깻잎,깻잎,2891.896,상품,100,g
2024-01,피망,청,1760.741,상품,100,g
2024-01,파프리카,파프리카,2087.931,상품,200,g
2024-01,파프리카,파프리카,1436.302,중품,200,g
2024-01,멜론,멜론,17040.831,상품,1,개
2024-01,깐마늘(국산),깐마늘(국산),9941.933,상품,1,kg
2024-01,깐마늘(국산),깐마늘(국산),7692.473,중품,1,kg
2024-01,알배기배추,알배기배추,2780.68,상품,1,포기
2024-01,알배기배추,알배기배추,1937.318,중품,1,포기
2024-01,브로콜리,브로콜리(국산),1956.36,상품,1,개
2024-01,브로콜리,브로콜리(국산),1593.917,중품,1,개
2024-01,참깨,백색(국산),16745.146,상품,500,g
2024-01,참깨,중국,5035.407,중품,500,g
2024-01,땅콩,국산,3310.994,상품,100,g
2024-01,땅콩,수입,1051.82,중품,100,g
2024-01,느타리버섯,느타리버섯,1067.169,상품,100,g
2024-01,느타리버섯,애느타리버섯,630.333,상품,100,g
2024-01,팽이버섯,팽이버섯,555.223,상품,150,g
2024-01,새송이버섯,새송이버섯,618.909,상품,100,g
2024-01,새송이버섯,새송이버섯,466.161,중품,100,g
2024-01,호두,수입,1635.568,중품,100,g
2024-01,아몬드,수입,1550.563,중품,100,g
2024-01,사과,후지,27593.301,상품,10,개
2024-01,사과,후지,22297.967,중품,10,개
2024-01,배,신고,33045.13,상품,10,개
2024-01,배,신고,25491.566,중품,10,개
2024-01,포도,샤인머스켓,24522.407,L과,2,kg
2024-01,감귤,노지,4527.61,M과,10,개
2024-01,감귤,노지,3689.942,S과,10,개
2024-01,단감,단감,18003.325,상품,10,개
2024-01,단감,단감,15073.599,중품,10,개
2024-01,바나나,수입,322.716,상품,100,g
2024-01,바나나,수입,287.321,중품,100,g
2024-01,참다래,국산,10181.119,상품,10,개
2024-01,참다래,국산,8076.029,중품,10,개
2024-01,파인애플,수입,7999.573,상품,1,개
2024-01,파인애플,수입,6846.802,중품,1,개
2024-01,오렌지,네이블 미국,17430,상품,10,개
2024-01,오렌지,네이블 미국,16838.083,중품,10,개
2024-01,오렌지,네이블 호주,12927.056,중품,10,개
2024-01,방울토마토,방울토마토,12042.406,상품,1,kg
2024-01,방울토마토,대추방울토마토,10854.903,상품,1,kg
2024-01,레몬,수입,11002.655,상품,10,개
2024-01,레몬,수입,8954.679,중품,10,개
2024-01,체리,수입,2851.151,상품,100,g
2024-01,망고,수입,5710.535,상품,1,개
2024-01,망고,수입,3859.208,중품,1,개
2024-01,아보카도,수입,2059.396,상품,1,개
2024-01,고등어,국산(염장),4515.631,중품,2,마리
2024-01,고등어,국산(신선 냉장),4140.191,大,1,마리
2024-01,고등어,국산(신선 냉장),3207.794,中,1,마리
2024-01,고등어,국산(냉동),4387.505,大,1,마리
2024-01,고등어,수입산(염장),6616.339,大,2,마리
2024-01,꽁치,냉동(수입),6421.839,중품,5,마리
2024-01,갈치,국산(냉장),14333.917,大,1,마리
2024-01,갈치,국산(냉장),7346.248,中,1,마리
2024-01,갈치,국산(냉장),3941.435,小,1,마리
2024-01,갈치,국산(냉동),8812.083,大,1,마리
2024-01,갈치,국산(냉동),4607.452,中,1,마리
2024-01,조기,참조기(냉동),1480.582,中,1,마리
2024-01,조기,참조기(냉동),1078.331,小,1,마리
2024-01,조기,굴비,2456.84,中,1,마리
2024-01,명태,냉동(원양수입통합),3604.012,大,1,마리
2024-01,명태,냉동(원양수입통합),2739,中,1,마리
2024-01,명태,냉동가공,9245.295,中,1,kg
2024-01,물오징어,연근해(신선 냉장),7355.52,中,1,마리
2024-01,물오징어,연근해(냉동),5845.174,中,1,마리
2024-01,물오징어,연근해(냉동),3629.063,小,1,마리
2024-01,물오징어,원양(냉동),4194.106,中,1,마리
2024-01,물오징어,원양(냉동),2846.719,小,1,마리
2024-01,건멸치,건멸치,2172.451,대멸,100,g
2024-01,건멸치,건멸치,2984.567,중멸,100,g
2024-01,건멸치,건멸치,3173.835,세멸,100,g
2024-01,건오징어,건오징어,70421.88,중품,10,마리
2024-01,김,마른김,1038.719,중품,10,장
2024-01,김,얼구운김,1716.458,중품,10,장
2024-01,건미역,건미역,3025.613,상품,100,g
2024-01,굴,굴,22328.377,상품,1,kg
2024-01,수입조기,부세수입(냉동),3926.72,중품,1,마리
2024-01,새우젓,새우젓,14979.34,상품,1,kg
2024-01,멸치액젓,멸치액젓,5264.466,상품,1,kg
2024-01,굵은소금,굵은소금,10665.267,상품,5,kg
2024-01,전복,전복,13475.561,중품,5,마리
2024-01,새우,흰다리(수입),4953.158,중품,10,마리
2024-01,즉석밥,CJ 햇반 백미밥 210g×8개,10451.454,상품,1,묶음
2024-01,두부,풀무원 국산콩 300g×2,5088.333,상품,1,개
2024-01,김치,대상 종가집 포기김치 3.3kg,33059.125,상품,1,개
2024-01,고추장,해찬들 우리쌀로만든 태양초고추장 1kg,14636.332,상품,1,개
2024-01,된장,청정원 재래식 생된장 1kg,7512.5,상품,1,개
2024-01,간장,샘표 양조간장 501 1.7L,11521.768,상품,1,개
2024-01,맛김(조미김),동원에프앤비 양반 들기름김 5g×20봉,8522.143,상품,1,묶음
2024-01,콩나물,풀무원 국산콩 콩나물 340g,2426.752,상품,1,봉
2024-02,쌀,20kg,55903.059,상품,20,kg
2024-02,쌀,10kg,29075.082,상품,10,kg
2024-02,찹쌀,일반계,3759.824,상품,1,kg
2024-02,콩,흰 콩(국산),5165.222,상품,500,g
2024-02,팥,붉은 팥(국산),8554.729,상품,500,g
2024-02,녹두,국산,11488.889,상품,500,g
2024-02,고구마,밤,5286.067,상품,1,kg
2024-02,고구마,밤,4358.461,중품,1,kg
2024-02,감자,수미(노지),377.535,상품,100,g
2024-02,감자,수미(노지),299.585,중품,100,g
2024-02,감자,대지마,612.773,상품,100,g
2024-02,감자,수미(시설),581.329,상품,100,g
2024-02,배추,월동,3396.911,상품,1,포기
2024-02,배추,월동,3055.417,중품,1,포기
2024-02,양배추,양배추,3631.041,상품,1,포기
2024-02,양배추,양배추,3212.439,중품,1,포기
2024-02,시금치,시금치,1128.242,상품,100,g
2024-02,상추,적,1154.252,상품,100,g
2024-02,상추,적,750.118,중품,100,g
2024-02,상추,청,1255.396,상품,100,g
2024-02,얼갈이배추,얼갈이배추,3997.133,상품,1,kg
2024-02,수박,수박,32218.996,상품,1,개
2024-02,수박,수박,27951.854,중품,1,개
2024-02,오이,가시계통,22534.218,상품,10,개
2024-02,오이,다다기계통,16062.966,상품,10,개
2024-02,오이,다다기계통,11632.684,중품,10,개
2024-02,오이,취청,20041.062,상품,10,개
2024-02,호박,애호박,2879.588,상품,1,개
2024-02,호박,애호박,2257.356,중품,1,개
2024-02,호박,쥬키니,2484.847,상품,1,개
2024-02,토마토,토마토,8707.223,상품,1,kg
2024-02,딸기,딸기,2022.626,상품,100,g
2024-02,딸기,딸기,1668.897,중품,100,g
2024-02,무,월동,1686.603,상품,1,개
2024-02,무,월동,1472.023,중품,1,개
2024-02,당근,무세척,3776.541,상품,1,kg
2024-02,당근,무세척,3198.759,중품,1,kg
2024-02,열무,열무,5604.522,상품,1,kg
2024-02,건고추,화건,18511.111,상품,600,g
2024-02,풋고추,풋고추(녹광 등),2165.164,상품,100,g
2024-02,풋고추,꽈리고추,2148.471,상품,100,g
2024-02,풋고추,꽈리고추,1264.176,중품,100,g
2024-02,풋고추,청양고추,2413.447,상품,100,g
2024-02,풋고추,청양고추,1541.716,중품,100,g
2024-02,풋고추,오이맛고추,1922.765,상품,100,g
2024-02,풋고추,오이맛고추,1108.727,중품,100,g
2024-02,붉은고추,붉은고추,1865.318,상품,100,g
2024-02,붉은고추,붉은고추,1030.845,중품,100,g
2024-02,양파,양파,2203.329,상품,1,kg
2024-02,양파,양파,2122.926,중품,1,kg
2024-02,파,대파,4337.549,상품,1,kg
2024-02,파,대파,3622.235,중품,1,kg
2024-02,파,쪽파,11287.532,상품,1,kg
2024-02,파,쪽파,7511.523,중품,1,kg
2024-02,생강,국산,15689.522,상품,1,kg
2024-02,고춧가루,국산,36215.188,상품,1,kg
2024-02,고춧가루,중국,13601.123,상품,1,kg
2024-02,미나리,미나리,1971.411,상품,100,g
2024-02,깻잎,깻잎,3046.581,상품,100,g
2024-02,피망,청,2119.152,상품,100,g
2024-02,파프리카,파프리카,2573.157,상품,200,g
2024-02,파프리카,파프리카,1878.883,중품,200,g
2024-02,멜론,멜론,18780.319,상품,1,개
2024-02,깐마늘(국산),깐마늘(국산),9819.118,상품,1,kg
2024-02,깐마늘(국산),깐마늘(국산),7611.116,중품,1,kg
2024-02,알배기배추,알배기배추,3021.282,상품,1,포기
2024-02,알배기배추,알배기배추,2029.68,중품,1,포기
2024-02,브로콜리,브로콜리(국산),2131.143,상품,1,개
2024-02,참깨,백색(국산),16756.749,상품,500,g
2024-02,참깨,중국,5011.843,중품,500,g
2024-02,땅콩,국산,3265.28,상품,100,g
2024-02,땅콩,수입,1049.033,중품,100,g
2024-02,느타리버섯,느타리버섯,1140.208,상품,100,g
2024-02,느타리버섯,애느타리버섯,685.995,상품,100,g
2024-02,팽이버섯,팽이버섯,582.688,상품,150,g
2024-02,새송이버섯,새송이버섯,655.959,상품,100,g
2024-02,새송이버섯,새송이버섯,517.024,중품,100,g
2024-02,호두,수입,1585.386,중품,100,g
2024-02,아몬드,수입,1589.134,중품,100,g
2024-02,사과,후지,27856.652,상품,10,개
2024-02,사과,후지,22845.624,중품,10,개
2024-02,배,신고,36632.724,상품,10,개
2024-02,배,신고,29009.025,중품,10,개
2024-02,포도,샤인머스켓,27842.301,L과,2,kg
2024-02,감귤,노지,5867.471,M과,10,개
2024-02,감귤,노지,4890.907,S과,10,개
2024-02,단감,단감,21314.337,상품,10,개
2024-02,단감,단감,15063.709,중품,10,개
2024-02,바나나,수입,329.626,상품,100,g
2024-02,바나나,수입,291.024,중품,100,g
2024-02,참다래,국산,10201.54,상품,10,개
2024-02,참다래,국산,7613.632,중품,10,개
2024-02,파인애플,수입,8077.05,상품,1,개
2024-02,파인애플,수입,7173.942,중품,1,개
2024-02,오렌지,네이블 미국,17717.849,상품,10,개
2024-02,오렌지,네이블 미국,15677.979,중품,10,개
2024-02,방울토마토,방울토마토,14060.608,상품,1,kg
2024-02,방울토마토,대추방울토마토,11779.976,상품,1,kg
2024-02,레몬,수입,11034.333,상품,10,개
2024-02,레몬,수입,8901.995,중품,10,개
2024-02,체리,수입,2661.635,상품,100,g
2024-02,망고,수입,4365.095,상품,1,개
2024-02,아보카도,수입,2109.278,상품,1,개
2024-02,고등어,국산(염장),4575.541,중품,2,마리
2024-02,고등어,국산(신선 냉장),3975.082,大,1,마리
2024-02,고등어,국산(신선 냉장),3290.986,中,1,마리
2024-02,고등어,국산(냉동),4470.757,大,1,마리
2024-02,고등어,수입산(염장),6642.023,大,2,마리
2024-02,꽁치,냉동(수입),6571.951,중품,5,마리
2024-02,갈치,국산(냉장),15268.952,大,1,마리
2024-02,갈치,국산(냉장),7677.792,中,1,마리
2024-02,갈치,국산(냉장),3753.75,小,1,마리
2024-02,갈치,국산(냉동),8990.37,大,1,마리
2024-02,갈치,국산(냉동),4253.423,中,1,마리
2024-02,조기,참조기(냉동),1684.071,中,1,마리
2024-02,조기,참조기(냉동),1191.384,小,1,마리
2024-02,조기,굴비,2928.875,中,1,마리
2024-02,명태,냉동(원양수입통합),3495.403,大,1,마리
2024-02,명태,냉동(원양수입통합),2664.258,中,1,마리
2024-02,명태,냉동가공,9333,中,1,kg
2024-02,물오징어,연근해(신선 냉장),7904.615,中,1,마리
2024-02,물오징어,연근해(냉동),5480.376,中,1,마리
2024-02,물오징어,연근해(냉동),4431.653,小,1,마리
2024-02,물오징어,원양(냉동),4440.892,中,1,마리
2024-02,물오징어,원양(냉동),2830.347,小,1,마리
2024-02,건멸치,건멸치,2170.811,대멸,100,g
2024-02,건멸치,건멸치,2975.444,중멸,100,g
2024-02,건멸치,건멸치,3165.788,세멸,100,g
2024-02,건오징어,건오징어,71787.728,중품,10,마리
2024-02,김,마른김,1105.298,중품,10,장
2024-02,김,얼구운김,1718.584,중품,10,장
2024-02,건미역,건미역,3080.804,상품,100,g
2024-02,굴,굴,19935.725,상품,1,kg
2024-02,수입조기,부세수입(냉동),3913.163,중품,1,마리
2024-02,새우젓,새우젓,15246.976,상품,1,kg
2024-02,멸치액젓,멸치액젓,5283.062,상품,1,kg
2024-02,굵은소금,굵은소금,10244.75,상품,5,kg
2024-02,전복,전복,13901.754,중품,5,마리
2024-02,새우,흰다리(수입),4863.272,중품,10,마리
2024-02,즉석밥,CJ 햇반 백미밥 210g×8개,10215.484,상품,1,묶음
2024-02,두부,풀무원 국산콩 300g×2,5205.345,상품,1,개
2024-02,김치,대상 종가집 포기김치 3.3kg,32913.316,상품,1,개
2024-02,고추장,해찬들 우리쌀로만든 태양초고추장 1kg,14397.335,상품,1,개
2024-02,된장,청정원 재래식 생된장 1kg,7740.423,상품,1,개
2024-02,간장,샘표 양조간장 501 1.7L,10653.422,상품,1,개
2024-02,맛김(조미김),동원에프앤비 양반 들기름김 5g×20봉,9100.649,상품,1,묶음
2024-02,콩나물,풀무원 국산콩 콩나물 340g,2486.872,상품,1,봉
2024-03,쌀,20kg,52714.068,상품,20,kg
2024-03,쌀,10kg,28299.77,상품,10,kg
2024-03,찹쌀,일반계,3905.116,상품,1,kg
2024-03,콩,흰 콩(국산),5362.518,상품,500,g
2024-03,팥,붉은 팥(국산),8928.139,상품,500,g
2024-03,녹두,국산,12010.839,상품,500,g
2024-03,고구마,밤,5403.81,상품,1,kg
2024-03,고구마,밤,4434.167,중품,1,kg
2024-03,감자,수미(노지),385.19,상품,100,g
2024-03,감자,수미(노지),300.353,중품,100,g
2024-03,감자,대지마,536.64,상품,100,g
2024-03,감자,수미(시설),640.955,상품,100,g
2024-03,배추,월동,3648.031,상품,1,포기
2024-03,양배추,양배추,4116.304,상품,1,포기
2024-03,양배추,양배추,3438.007,중품,1,포기
2024-03,시금치,시금치,774.317,상품,100,g
2024-03,시금치,시금치,692.375,중품,100,g
2024-03,상추,적,977.208,상품,100,g
2024-03,상추,적,722.944,중품,100,g
2024-03,상추,청,1083.568,상품,100,g
2024-03,얼갈이배추,얼갈이배추,3828.921,상품,1,kg
2024-03,수박,수박,32335.797,상품,1,개
2024-03,수박,수박,27846.799,중품,1,개
2024-03,참외,참외,30404.433,상품,10,개
2024-03,참외,참외,23234.904,중품,10,개
2024-03,오이,가시계통,19798.319,상품,10,개
2024-03,오이,다다기계통,11995.506,상품,10,개
2024-03,오이,다다기계통,10767.268,중품,10,개
2024-03,오이,취청,18925.394,상품,10,개
2024-03,호박,애호박,2379.912,상품,1,개
2024-03,호박,애호박,2192.468,중품,1,개
2024-03,호박,쥬키니,3256.248,상품,1,개
2024-03,토마토,토마토,7917.897,상품,1,kg
2024-03,딸기,딸기,1435.782,상품,100,g
2024-03,딸기,딸기,1249.127,중품,100,g
2024-03,무,월동,1870.843,상품,1,개
2024-03,무,월동,1471.936,중품,1,개
2024-03,당근,무세척,4478.013,상품,1,kg
2024-03,당근,무세척,3540.412,중품,1,kg
2024-03,열무,열무,3575.905,상품,1,kg
2024-03,건고추,화건,18573.834,상품,600,g
2024-03,풋고추,풋고추(녹광 등),2320.928,상품,100,g
2024-03,풋고추,꽈리고추,2010.571,상품,100,g
2024-03,풋고추,꽈리고추,1233.586,중품,100,g
2024-03,풋고추,청양고추,2102.784,상품,100,g
2024-03,풋고추,청양고추,1805.076,중품,100,g
2024-03,풋고추,오이맛고추,1806.049,상품,100,g
2024-03,풋고추,오이맛고추,1172.731,중품,100,g
2024-03,붉은고추,붉은고추,2801.127,상품,100,g
2024-03,붉은고추,붉은고추,1362.591,중품,100,g
2024-03,양파,양파,2549.063,상품,1,kg
2024-03,파,대파,3208.218,상품,1,kg
2024-03,파,대파,3504.773,중품,1,kg
2024-03,파,쪽파,8253.88,상품,1,kg
2024-03,파,쪽파,5491.537,중품,1,kg
2024-03,생강,국산,15902.106,상품,1,kg
2024-03,고춧가루,국산,34114.332,상품,1,kg
2024-03,고춧가루,중국,13499.748,상품,1,kg
2024-03,미나리,미나리,1676.654,상품,100,g
2024-03,깻잎,깻잎,2521.41,상품,100,g
2024-03,피망,청,1781.162,상품,100,g
2024-03,파프리카,파프리카,2146.162,상품,200,g
2024-03,파프리카,파프리카,1863.127,중품,200,g
2024-03,멜론,멜론,19905.134,상품,1,개
2024-03,깐마늘(국산),깐마늘(국산),9794.315,상품,1,kg
2024-03,깐마늘(국산),깐마늘(국산),7566.795,중품,1,kg
2024-03,알배기배추,알배기배추,3642.487,상품,1,포기
2024-03,알배기배추,알배기배추,2434.989,중품,1,포기
2024-03,브로콜리,브로콜리(국산),2688.741,상품,1,개
2024-03,참깨,백색(국산),16774.445,상품,500,g
2024-03,참깨,중국,4974.852,중품,500,g
2024-03,땅콩,국산,3543.553,상품,100,g
2024-03,땅콩,수입,1055.072,중품,100,g
2024-03,느타리버섯,느타리버섯,985.451,상품,100,g
2024-03,느타리버섯,애느타리버섯,630.295,상품,100,g
2024-03,팽이버섯,팽이버섯,576.33,상품,150,g
2024-03,새송이버섯,새송이버섯,622.421,상품,100,g
2024-03,새송이버섯,새송이버섯,485.384,중품,100,g
2024-03,호두,수입,1481.159,중품,100,g
2024-03,아몬드,수입,1531.532,중품,100,g
2024-03,사과,후지,26643.26,상품,10,개
2024-03,사과,후지,21659.882,중품,10,개
2024-03,배,신고,41675.013,상품,10,개
2024-03,배,신고,32287.792,중품,10,개
2024-03,포도,샤인머스켓,30583.101,L과,2,kg
2024-03,단감,단감,20767.879,상품,10,개
2024-03,단감,단감,17733.594,중품,10,개
2024-03,바나나,수입,315.154,상품,100,g
2024-03,바나나,수입,292.482,중품,100,g
2024-03,참다래,국산,10371.847,상품,10,개
2024-03,참다래,국산,7487.979,중품,10,개
2024-03,파인애플,수입,7219.938,상품,1,개
2024-03,파인애플,수입,5705.63,중품,1,개
2024-03,오렌지,네이블 미국,16686.499,상품,10,개
2024-03,오렌지,네이블 미국,13780.377,중품,10,개
2024-03,방울토마토,방울토마토,15128.421,상품,1,kg
2024-03,방울토마토,대추방울토마토,12684.618,상품,1,kg
2024-03,레몬,수입,10326.048,상품,10,개
2024-03,레몬,수입,8846.96,중품,10,개
2024-03,체리,수입,2613.143,상품,100,g
2024-03,망고,수입,3581.47,상품,1,개
2024-03,망고,수입,3015.538,중품,1,개
2024-03,아보카도,수입,2171.701,상품,1,개
2024-03,고등어,국산(염장),4400.187,중품,2,마리
2024-03,고등어,국산(신선 냉장),3883.675,大,1,마리
2024-03,고등어,국산(신선 냉장),3135.034,中,1,마리
2024-03,고등어,국산(냉동),4247.12,大,1,마리
2024-03,고등어,수입산(염장),6701.448,大,2,마리
2024-03,꽁치,냉동(수입),6484.961,중품,5,마리
2024-03,갈치,국산(냉장),17491.016,大,1,마리
2024-03,갈치,국산(냉장),8571.091,中,1,마리
2024-03,갈치,국산(냉동),9395.338,大,1,마리
2024-03,갈치,국산(냉동),4051.408,中,1,마리
2024-03,조기,참조기(냉동),1448.571,中,1,마리
2024-03,조기,참조기(냉동),1065.489,小,1,마리
2024-03,명태,냉동(원양수입통합),3384.301,大,1,마리
2024-03,명태,냉동(원양수입통합),2613.374,中,1,마리
2024-03,명태,냉동가공,9193.726,中,1,kg
2024-03,물오징어,연근해(신선 냉장),8966.407,中,1,마리
2024-03,물오징어,연근해(냉동),5502.198,中,1,마리
2024-03,물오징어,원양(냉동),3985.875,中,1,마리
2024-03,물오징어,원양(냉동),2590.437,小,1,마리
2024-03,건멸치,건멸치,2225.826,대멸,100,g
2024-03,건멸치,건멸치,2865.179,중멸,100,g
2024-03,건멸치,건멸치,3242.235,세멸,100,g
2024-03,건오징어,건오징어,70208.036,중품,10,마리
2024-03,김,마른김,1151.262,중품,10,장
2024-03,김,얼구운김,1741.839,중품,10,장
2024-03,건미역,건미역,3069.297,상품,100,g
2024-03,굴,굴,19090.552,상품,1,kg
2024-03,수입조기,부세수입(냉동),3867.494,중품,1,마리
2024-03,새우젓,새우젓,15181.806,상품,1,kg
2024-03,멸치액젓,멸치액젓,5248.607,상품,1,kg
2024-03,굵은소금,굵은소금,10336.746,상품,5,kg
2024-03,전복,전복,12187.375,중품,5,마리
2024-03,새우,흰다리(수입),4923.097,중품,10,마리
2024-03,즉석밥,CJ 햇반 백미밥 210g×8개,10074.827,상품,1,묶음
2024-03,두부,풀무원 국산콩 300g×2,5239.983,상품,1,개
2024-03,김치,대상 종가집 포기김치 3.3kg,32884.377,상품,1,개
2024-03,고추장,해찬들 우리쌀로만든 태양초고추장 1kg,13662.101,상품,1,개
2024-03,된장,청정원 재래식 생된장 1kg,7523.143,상품,1,개
2024-03,간장,샘표 양조간장 501 1.7L,10625.73,상품,1,개
2024-03,맛김(조미김),동원에프앤비 양반 들기름김 5g×20봉,8850.014,상품,1,묶음
2024-03,콩나물,풀무원 국산콩 콩나물 340g,2420.724,상품,1,봉
2024-04,쌀,20kg,50812.286,상품,20,kg
2024-04,쌀,10kg,28272.152,상품,10,kg
2024-04,찹쌀,일반계,3816.838,상품,1,kg
2024-04,콩,흰 콩(국산),5374.549,상품,500,g
2024-04,팥,붉은 팥(국산),9170.667,상품,500,g
2024-04,녹두,국산,11768,상품,500,g
2024-04,고구마,밤,5395.128,상품,1,kg
2024-04,고구마,밤,4458.13,중품,1,kg
2024-04,감자,수미(노지),386.8,상품,100,g
2024-04,감자,수미(노지),305.823,중품,100,g
2024-04,감자,수미(시설),627.037,상품,100,g
2024-04,감자,수미(시설),484.272,중품,100,g
2024-04,배추,봄,3928.152,상품,1,포기
2024-04,배추,월동,4671.246,상품,1,포기
2024-04,양배추,양배추,5464.242,상품,1,포기
2024-04,양배추,양배추,4212.287,중품,1,포기
2024-04,시금치,시금치,704.327,상품,100,g
2024-04,시금치,시금치,697.333,중품,100,g
2024-04,상추,적,828.655,상품,100,g
2024-04,상추,적,608.503,중품,100,g
2024-04,상추,청,899.372,상품,100,g
2024-04,얼갈이배추,얼갈이배추,3203.523,상품,1,kg
2024-04,수박,수박,30404.325,상품,1,개
2024-04,수박,수박,26066.753,중품,1,개
2024-04,참외,참외,31509.158,상품,10,개
2024-04,참외,참외,24151.139,중품,10,개
2024-04,오이,가시계통,13427.733,상품,10,개
2024-04,오이,다다기계통,8761.602,상품,10,개
2024-04,오이,다다기계통,7033.373,중품,10,개
2024-04,오이,취청,15424.373,상품,10,개
2024-04,호박,애호박,1686.044,상품,1,개
2024-04,호박,애호박,1545.848,중품,1,개
2024-04,호박,쥬키니,2088.18,상품,1,개
2024-04,토마토,토마토,7074.848,상품,1,kg
2024-04,딸기,딸기,1235.568,상품,100,g
2024-04,딸기,딸기,1009.458,중품,100,g
2024-04,무,월동,1934.635,상품,1,개
2024-04,무,월동,1616.781,중품,1,개
2024-04,당근,무세척,5216.696,상품,1,kg
2024-04,당근,무세척,3983.159,중품,1,kg
2024-04,열무,열무,3163.022,상품,1,kg
2024-04,건고추,화건,18671.19,상품,600,g
2024-04,풋고추,풋고추(녹광 등),1900.148,상품,100,g
2024-04,풋고추,꽈리고추,1644.514,상품,100,g
2024-04,풋고추,꽈리고추,1065.407,중품,100,g
2024-04,풋고추,청양고추,1328.655,상품,100,g
2024-04,풋고추,청양고추,1106.333,중품,100,g
2024-04,풋고추,오이맛고추,1351.07,상품,100,g
2024-04,풋고추,오이맛고추,911.378,중품,100,g
2024-04,붉은고추,붉은고추,3456.134,상품,100,g
2024-04,붉은고추,붉은고추,1616.25,중품,100,g
2024-04,양파,양파,2640.218,상품,1,kg
2024-04,양파,양파,2293.86,중품,1,kg
2024-04,양파,햇양파,2785.756,상품,1,kg
2024-04,파,대파,2343.955,상품,1,kg
2024-04,파,대파,1958.716,중품,1,kg
2024-04,파,쪽파,7479.237,상품,1,kg
2024-04,파,쪽파,5039.714,중품,1,kg
2024-04,생강,국산,16076.389,상품,1,kg
2024-04,고춧가루,국산,34261.01,상품,1,kg
2024-04,고춧가루,중국,13391.904,상품,1,kg
2024-04,미나리,미나리,1468.613,상품,100,g
2024-04,깻잎,깻잎,2060.19,상품,100,g
2024-04,피망,청,1408.537,상품,100,g
2024-04,파프리카,파프리카,1934.937,상품,200,g
2024-04,파프리카,파프리카,1648.67,중품,200,g
2024-04,멜론,멜론,16275.106,상품,1,개
2024-04,깐마늘(국산),깐마늘(국산),9196.048,상품,1,kg
2024-04,깐마늘(국산),깐마늘(국산),7596.12,중품,1,kg
2024-04,알배기배추,알배기배추,4094.857,상품,1,포기
2024-04,알배기배추,알배기배추,2907.207,중품,1,포기
