날짜,가격
2024-08-17,23037.84
2024-08-18,0.0
2024-08-19,20432.8
2024-08-20,20987.866666666665
2024-08-21,21951.533333333333
2024-08-22,21073.31818181818
2024-08-23,20016.136363636364
2024-08-24,19724.833333333332
2024-08-25,0.0
2024-08-26,19812.933333333334
2024-08-27,20435.0
2024-08-28,21317.95
2024-08-29,21815.57894736842
