일련번호,부류구분,품목명,품목코드,등급,등급단위,거래수량,거래단위,거래단위수량,중량단위,평균가격,전일평균가격,전년가격,전일대비등락율,전년대비등락율,시장구분,사용여부,가격날짜
5690427,2,미나리,21900,상,1,   4,키로상자,   4키로상자,01,0,0,0,0,0,1,Y,2024-07-07
5690429,2,미나리,21900,중,2,   4,키로상자,   4키로상자,01,0,0,0,0,0,1,Y,2024-07-07
5690431,2,미나리,21900,하,3,   4,키로상자,   4키로상자,01,0,0,0,0,0,1,Y,2024-07-07
5690439,2,미나리,21900,상,1,  15,키로묶음,  15키로묶음,18,0,0,0,0,0,1,Y,2024-07-07
5690442,2,미나리,21900,중,2,  15,키로묶음,  15키로묶음,18,0,0,0,0,0,1,Y,2024-07-07
5690444,2,미나리,21900,하,3,  15,키로묶음,  15키로묶음,18,0,0,0,0,0,1,Y,2024-07-07
5690446,2,미나리,21900,상,1,  20,키로묶음,  20키로묶음,18,0,0,0,0,0,1,Y,2024-07-07
5690448,2,미나리,21900,중,2,  20,키로묶음,  20키로묶음,18,0,0,0,0,0,1,Y,2024-07-07
5690450,2,미나리,21900,하,3,  20,키로묶음,  20키로묶음,18,0,0,0,0,0,1,Y,2024-07-07
5690452,2,미나리,21900,상,1, 7.5,키로묶음, 7.5키로묶음,18,0,0,0,0,0,1,Y,2024-07-07
5690454,2,미나리,21900,중,2, 7.5,키로묶음, 7.5키로묶음,18,0,0,0,0,0,1,Y,2024-07-07
5690456,2,미나리,21900,하,3, 7.5,키로묶음, 7.5키로묶음,18,0,0,0,0,0,1,Y,2024-07-07
5690722,2,토마토,22500,특,0,   5,키로상자,   5키로상자,01,0,18251,25098,0,0,1,Y,2024-07-07
5690723,2,토마토,22500,특,0,   5,키로상자,   5키로상자,01,0,18251,25098,0,0,1,Y,2024-07-07
5690724,2,토마토,22500,상,1,   5,키로상자,   5키로상자,01,0,17163,20349,0,0,1,Y,2024-07-07
5690725,2,토마토,22500,상,1,   5,키로상자,   5키로상자,01,0,17163,20349,0,0,1,Y,2024-07-07
5690726,2,토마토,22500,중,2,   5,키로상자,   5키로상자,01,0,13386,15956,0,0,1,Y,2024-07-07
5690728,2,토마토,22500,하,3,   5,키로상자,   5키로상자,01,0,7379,9007,0,0,1,Y,2024-07-07
5690730,2,토마토,22500,특,0,  10,키로상자,  10키로상자,01,0,24163,25202,0,0,1,Y,2024-07-07
5690732,2,토마토,22500,상,1,  10,키로상자,  10키로상자,01,0,20290,21755,0,0,1,Y,2024-07-07
5690733,2,토마토,22500,상,1,  10,키로상자,  10키로상자,01,0,20290,21755,0,0,1,Y,2024-07-07
5690734,2,토마토,22500,중,2,  10,키로상자,  10키로상자,01,0,16551,18166,0,0,1,Y,2024-07-07
5690735,2,토마토,22500,중,2,  10,키로상자,  10키로상자,01,0,16551,18166,0,0,1,Y,2024-07-07
5690736,2,토마토,22500,하,3,  10,키로상자,  10키로상자,01,0,11686,8577,0,0,1,Y,2024-07-07
5690737,2,토마토,22500,하,3,  10,키로상자,  10키로상자,01,0,11686,8577,0,0,1,Y,2024-07-07
5690778,2,딸기,22600,특,0,   2,키로상자,   2키로상자,01,0,0,0,0,0,1,Y,2024-07-07
5690780,2,딸기,22600,상,1,   2,키로상자,   2키로상자,01,0,0,0,0,0,1,Y,2024-07-07
5690782,2,딸기,22600,중,2,   2,키로상자,   2키로상자,01,0,0,0,0,0,1,Y,2024-07-07
5690784,2,딸기,22600,하,3,   2,키로상자,   2키로상자,01,0,0,0,0,0,1,Y,2024-07-07
5690786,2,딸기,22600,특,0,   4,키로상자,   4키로상자,01,0,0,0,0,0,1,Y,2024-07-07
5690788,2,딸기,22600,상,1,   4,키로상자,   4키로상자,01,0,0,0,0,0,1,Y,2024-07-07
5690790,2,딸기,22600,중,2,   4,키로상자,   4키로상자,01,0,0,0,0,0,1,Y,2024-07-07
5690792,2,딸기,22600,하,3,   4,키로상자,   4키로상자,01,0,0,0,0,0,1,Y,2024-07-07
5690962,2,가지,22800,상,1,   5,키로상자,   5키로상자,01,0,9172,7554,0,0,1,Y,2024-07-07
5690964,2,가지,22800,중,2,   5,키로상자,   5키로상자,01,0,6299,6391,0,0,1,Y,2024-07-07
5690966,2,가지,22800,하,3,   5,키로상자,   5키로상자,01,0,3088,2371,0,0,1,Y,2024-07-07
5690968,2,가지,22800,상,1,   8,키로상자,   8키로상자,01,0,14686,13910,0,0,1,Y,2024-07-07
5690969,2,가지,22800,상,1,   8,키로상자,   8키로상자,01,0,14686,13910,0,0,1,Y,2024-07-07
5690970,2,가지,22800,중,2,   8,키로상자,   8키로상자,01,0,10366,10840,0,0,1,Y,2024-07-07
5690972,2,가지,22800,하,3,   8,키로상자,   8키로상자,01,0,6547,7020,0,0,1,Y,2024-07-07
5690974,2,무,23100,특,0,  20,키로상자,  20키로상자,01,0,18374,13882,0,0,1,Y,2024-07-07
5690975,2,무,23100,특,0,  20,키로상자,  20키로상자,01,0,18374,13882,0,0,1,Y,2024-07-07
5690976,2,무,23100,상,1,  20,키로상자,  20키로상자,01,0,15310,11371,0,0,1,Y,2024-07-07
5690977,2,무,23100,상,1,  20,키로상자,  20키로상자,01,0,15310,11371,0,0,1,Y,2024-07-07
5690978,2,무,23100,중,2,  20,키로상자,  20키로상자,01,0,9972,8096,0,0,1,Y,2024-07-07
5690980,2,무,23100,하,3,  20,키로상자,  20키로상자,01,0,3154,3938,0,0,1,Y,2024-07-07
5691026,2,당근,23200,특,0,  20,키로상자,  20키로상자,01,0,76000,42913,0,0,1,Y,2024-07-07
5691028,2,당근,23200,상,1,  20,키로상자,  20키로상자,01,0,73819,41161,0,0,1,Y,2024-07-07
5691029,2,당근,23200,상,1,  20,키로상자,  20키로상자,01,0,73819,41161,0,0,1,Y,2024-07-07
5691030,2,당근,23200,중,2,  20,키로상자,  20키로상자,01,0,67615,37689,0,0,1,Y,2024-07-07
5691032,2,당근,23200,하,3,  20,키로상자,  20키로상자,01,0,54303,29338,0,0,1,Y,2024-07-07
5691033,2,당근,23200,하,3,  20,키로상자,  20키로상자,01,0,54303,29338,0,0,1,Y,2024-07-07
5691178,2,양파,24400,특,0,   1,키로,   1키로,00,0,1133,1365,0,0,1,Y,2024-07-07
5691180,2,양파,24400,상,1,   1,키로,   1키로,00,0,1031,1251,0,0,1,Y,2024-07-07
5691182,2,양파,24400,중,2,   1,키로,   1키로,00,0,794,970,0,0,1,Y,2024-07-07
5691184,2,양파,24400,하,3,   1,키로,   1키로,00,0,357,570,0,0,1,Y,2024-07-07
5691186,2,양파,24400,특,0,  10,키로,  10키로,00,0,11555,13200,0,0,1,Y,2024-07-07
5691187,2,양파,24400,특,0,  10,키로,  10키로,00,0,11555,13200,0,0,1,Y,2024-07-07
5691188,2,양파,24400,상,1,  10,키로,  10키로,00,0,9784,12177,0,0,1,Y,2024-07-07
5691189,2,양파,24400,상,1,  10,키로,  10키로,00,0,9784,12177,0,0,1,Y,2024-07-07
5691190,2,양파,24400,중,2,  10,키로,  10키로,00,0,8418,10372,0,0,1,Y,2024-07-07
5691192,2,양파,24400,하,3,  10,키로,  10키로,00,0,5466,8663,0,0,1,Y,2024-07-07
5691193,2,양파,24400,하,3,  10,키로,  10키로,00,0,5466,8663,0,0,1,Y,2024-07-07
5691194,2,양파,24400,특,0,  12,키로,  12키로,00,0,11588,14674,0,0,1,Y,2024-07-07
5691195,2,양파,24400,특,0,  12,키로,  12키로,00,0,11588,14674,0,0,1,Y,2024-07-07
5691196,2,양파,24400,상,1,  12,키로,  12키로,00,0,10113,10072,0,0,1,Y,2024-07-07
5691197,2,양파,24400,상,1,  12,키로,  12키로,00,0,10113,10072,0,0,1,Y,2024-07-07
5691198,2,양파,24400,중,2,  12,키로,  12키로,00,0,7355,8137,0,0,1,Y,2024-07-07
5691200,2,양파,24400,하,3,  12,키로,  12키로,00,0,5125,6015,0,0,1,Y,2024-07-07
5691202,2,양파,24400,특,0,  15,키로,  15키로,00,0,17070,20428,0,0,1,Y,2024-07-07
5691203,2,양파,24400,특,0,  15,키로,  15키로,00,0,17070,20428,0,0,1,Y,2024-07-07
5691204,2,양파,24400,상,1,  15,키로,  15키로,00,0,15809,19169,0,0,1,Y,2024-07-07
5691205,2,양파,24400,상,1,  15,키로,  15키로,00,0,15809,19169,0,0,1,Y,2024-07-07
5691206,2,양파,24400,중,2,  15,키로,  15키로,00,0,13660,17914,0,0,1,Y,2024-07-07
5691208,2,양파,24400,하,3,  15,키로,  15키로,00,0,5083,12203,0,0,1,Y,2024-07-07
5691210,2,양파,24400,특,0,  20,키로,  20키로,00,0,14288,0,0,0,1,Y,2024-07-07
5691212,2,양파,24400,상,1,  20,키로,  20키로,00,0,13446,0,0,0,1,Y,2024-07-07
5691213,2,양파,24400,상,1,  20,키로,  20키로,00,0,13446,0,0,0,1,Y,2024-07-07
5691214,2,양파,24400,중,2,  20,키로,  20키로,00,0,8871,0,0,0,1,Y,2024-07-07
5691215,2,양파,24400,중,2,  20,키로,  20키로,00,0,8871,0,0,0,1,Y,2024-07-07
5691216,2,양파,24400,하,3,  20,키로,  20키로,00,0,6395,0,0,0,1,Y,2024-07-07
5691217,2,양파,24400,하,3,  20,키로,  20키로,00,0,6395,0,0,0,1,Y,2024-07-07
5691404,2,양상추,25200,상,1,   8,키로상자,   8키로상자,01,0,19926,14730,0,0,1,Y,2024-07-07
5691406,2,양상추,25200,중,2,   8,키로상자,   8키로상자,01,0,15397,13184,0,0,1,Y,2024-07-07
5691408,2,양상추,25200,하,3,   8,키로상자,   8키로상자,01,0,14129,12755,0,0,1,Y,2024-07-07
5691410,2,양상추,25200,상,1,  10,키로상자,  10키로상자,01,0,0,0,0,0,1,Y,2024-07-07
5691411,2,양상추,25200,상,1,  10,키로상자,  10키로상자,01,0,0,0,0,0,1,Y,2024-07-07
5691412,2,양상추,25200,중,2,  10,키로상자,  10키로상자,01,0,0,0,0,0,1,Y,2024-07-07
5691414,2,양상추,25200,하,3,  10,키로상자,  10키로상자,01,0,0,0,0,0,1,Y,2024-07-07
5691482,2,파슬리,25400,상,1,   4,키로상자,   4키로상자,01,0,35585,28518,0,0,1,Y,2024-07-07
5691483,2,파슬리,25400,상,1,   4,키로상자,   4키로상자,01,0,35585,28518,0,0,1,Y,2024-07-07
5691484,2,파슬리,25400,중,2,   4,키로상자,   4키로상자,01,0,28185,16257,0,0,1,Y,2024-07-07
5691485,2,파슬리,25400,중,2,   4,키로상자,   4키로상자,01,0,28185,16257,0,0,1,Y,2024-07-07
5691486,2,파슬리,25400,하,3,   4,키로상자,   4키로상자,01,0,15647,8689,0,0,1,Y,2024-07-07
5691487,2,파슬리,25400,하,3,   4,키로상자,   4키로상자,01,0,15647,8689,0,0,1,Y,2024-07-07
5691488,2,비트,25500,상,1,  20,키로상자,  20키로상자,01,0,0,0,0,0,1,Y,2024-07-07
5691490,2,비트,25500,중,2,  20,키로상자,  20키로상자,01,0,0,0,0,0,1,Y,2024-07-07
5691498,2,셀러리,25600,상,1,  10,키로상자,  10키로상자,01,0,17191,15031,0,0,1,Y,2024-07-07
5691500,2,셀러리,25600,중,2,  10,키로상자,  10키로상자,01,0,13278,12810,0,0,1,Y,2024-07-07
5691502,2,셀러리,25600,하,3,  10,키로상자,  10키로상자,01,0,9074,7878,0,0,1,Y,2024-07-07
5691504,2,칼리플라워,25700,상,1,   8,키로상자,   8키로상자,01,0,28054,26737,0,0,1,Y,2024-07-07
5691506,2,칼리플라워,25700,중,2,   8,키로상자,   8키로상자,01,0,22257,24859,0,0,1,Y,2024-07-07
5691507,2,칼리플라워,25700,중,2,   8,키로상자,   8키로상자,01,0,22257,24859,0,0,1,Y,2024-07-07
5691508,2,칼리플라워,25700,하,3,   8,키로상자,   8키로상자,01,0,14777,14674,0,0,1,Y,2024-07-07
5691510,2,브로콜리,25800,상,1,   6,키로상자,   6키로상자,01,0,0,0,0,0,1,Y,2024-07-07
5691512,2,브로콜리,25800,중,2,   6,키로상자,   6키로상자,01,0,0,0,0,0,1,Y,2024-07-07
5691514,2,브로콜리,25800,하,3,   6,키로상자,   6키로상자,01,0,0,0,0,0,1,Y,2024-07-07
5691516,2,브로콜리,25800,상,1,   8,키로상자,   8키로상자,01,0,0,0,0,0,1,Y,2024-07-07
5691518,2,브로콜리,25800,중,2,   8,키로상자,   8키로상자,01,0,0,0,0,0,1,Y,2024-07-07
5691520,2,브로콜리,25800,하,3,   8,키로상자,   8키로상자,01,0,0,0,0,0,1,Y,2024-07-07
5691599,2,취나물,26300,상,1,   4,키로상자,   4키로상자,01,0,16745,19671,0,0,1,Y,2024-07-07
5691601,2,취나물,26300,중,2,   4,키로상자,   4키로상자,01,0,14147,17429,0,0,1,Y,2024-07-07
5691604,2,취나물,26300,하,3,   4,키로상자,   4키로상자,01,0,10488,12151,0,0,1,Y,2024-07-07
5692990,2,감귤,41500,특,0,   3,키로상자,   3키로상자,01,0,30413,26287,0,0,1,Y,2024-07-07
5692991,2,감귤,41500,특,0,   3,키로상자,   3키로상자,01,0,30413,26287,0,0,1,Y,2024-07-07
5692992,2,감귤,41500,상,1,   3,키로상자,   3키로상자,01,0,20365,21095,0,0,1,Y,2024-07-07
5692993,2,감귤,41500,상,1,   3,키로상자,   3키로상자,01,0,20365,21095,0,0,1,Y,2024-07-07
5692994,2,감귤,41500,중,2,   3,키로상자,   3키로상자,01,0,16451,18958,0,0,1,Y,2024-07-07
5692996,2,감귤,41500,하,3,   3,키로상자,   3키로상자,01,0,14623,16672,0,0,1,Y,2024-07-07
5692998,2,감귤,41500,특,0,   5,키로상자,   5키로상자,01,0,0,11278,0,0,1,Y,2024-07-07
5693000,2,감귤,41500,상,1,   5,키로상자,   5키로상자,01,0,0,9546,0,0,1,Y,2024-07-07
5693002,2,감귤,41500,중,2,   5,키로상자,   5키로상자,01,0,0,8979,0,0,1,Y,2024-07-07
5693003,2,감귤,41500,중,2,   5,키로상자,   5키로상자,01,0,0,8979,0,0,1,Y,2024-07-07
5693004,2,감귤,41500,하,3,   5,키로상자,   5키로상자,01,0,0,6861,0,0,1,Y,2024-07-07
5693005,2,감귤,41500,하,3,   5,키로상자,   5키로상자,01,0,0,6861,0,0,1,Y,2024-07-07
5693006,2,감귤,41500,특,0,  10,키로상자,  10키로상자,01,0,0,0,0,0,1,Y,2024-07-07
5693007,2,감귤,41500,특,0,  10,키로상자,  10키로상자,01,0,0,0,0,0,1,Y,2024-07-07
5693008,2,감귤,41500,상,1,  10,키로상자,  10키로상자,01,0,0,0,0,0,1,Y,2024-07-07
5693009,2,감귤,41500,상,1,  10,키로상자,  10키로상자,01,0,0,0,0,0,1,Y,2024-07-07
5693010,2,감귤,41500,중,2,  10,키로상자,  10키로상자,01,0,0,0,0,0,1,Y,2024-07-07
5693011,2,감귤,41500,중,2,  10,키로상자,  10키로상자,01,0,0,0,0,0,1,Y,2024-07-07
5693012,2,감귤,41500,하,3,  10,키로상자,  10키로상자,01,0,0,0,0,0,1,Y,2024-07-07
5693013,2,감귤,41500,하,3,  10,키로상자,  10키로상자,01,0,0,0,0,0,1,Y,2024-07-07
5693280,2,홍자두,42001,특,0,   2,키로상자,   2키로상자,01,0,0,0,0,0,1,Y,2024-07-07
5693282,2,홍자두,42001,상,1,   2,키로상자,   2키로상자,01,0,0,0,0,0,1,Y,2024-07-07
5693284,2,홍자두,42001,중,2,   2,키로상자,   2키로상자,01,0,0,0,0,0,1,Y,2024-07-07
5693286,2,홍자두,42001,하,3,   2,키로상자,   2키로상자,01,0,0,0,0,0,1,Y,2024-07-07
5693288,2,홍자두,42001,특,0,   5,키로상자,   5키로상자,01,0,25024,28286,0,0,1,Y,2024-07-07
5693290,2,홍자두,42001,상,1,   5,키로상자,   5키로상자,01,0,16724,25546,0,0,1,Y,2024-07-07
5693292,2,홍자두,42001,중,2,   5,키로상자,   5키로상자,01,0,11558,18905,0,0,1,Y,2024-07-07
5693294,2,홍자두,42001,하,3,   5,키로상자,   5키로상자,01,0,8220,14562,0,0,1,Y,2024-07-07
5693296,2,홍자두,42001,특,0,  10,키로상자,  10키로상자,01,0,0,0,0,0,1,Y,2024-07-07
5693298,2,홍자두,42001,상,1,  10,키로상자,  10키로상자,01,0,0,0,0,0,1,Y,2024-07-07
5693300,2,홍자두,42001,중,2,  10,키로상자,  10키로상자,01,0,0,0,0,0,1,Y,2024-07-07
5693302,2,홍자두,42001,하,3,  10,키로상자,  10키로상자,01,0,0,0,0,0,1,Y,2024-07-07
5693304,2,자두 후무사,42003,특,0,   5,키로상자,   5키로상자,01,0,39778,45503,0,0,1,Y,2024-07-07
5693306,2,자두 후무사,42003,상,1,   5,키로상자,   5키로상자,01,0,30106,35373,0,0,1,Y,2024-07-07
5693308,2,자두 후무사,42003,중,2,   5,키로상자,   5키로상자,01,0,17663,21864,0,0,1,Y,2024-07-07
5693310,2,자두 후무사,42003,하,3,   5,키로상자,   5키로상자,01,0,10327,13065,0,0,1,Y,2024-07-07
5693312,2,자두 후무사,42003,특,0,  10,키로상자,  10키로상자,01,0,0,0,0,0,1,Y,2024-07-07
5693314,2,자두 후무사,42003,상,1,  10,키로상자,  10키로상자,01,0,0,0,0,0,1,Y,2024-07-07
5693324,2,자두 후무사,42003,중,2,  10,키로상자,  10키로상자,01,0,0,0,0,0,1,Y,2024-07-07
5693325,2,자두 후무사,42003,하,3,  10,키로상자,  10키로상자,01,0,0,0,0,0,1,Y,2024-07-07
5693326,2,자두 대석,42004,특,0,   5,키로상자,   5키로상자,01,0,40248,51581,0,0,1,Y,2024-07-07
5693327,2,자두 대석,42004,상,1,   5,키로상자,   5키로상자,01,0,27578,36004,0,0,1,Y,2024-07-07
5693328,2,자두 대석,42004,중,2,   5,키로상자,   5키로상자,01,0,17827,23915,0,0,1,Y,2024-07-07
5693330,2,자두 대석,42004,하,3,   5,키로상자,   5키로상자,01,0,12248,14533,0,0,1,Y,2024-07-07
5693332,2,자두 대석,42004,특,0,  10,키로상자,  10키로상자,01,0,0,0,0,0,1,Y,2024-07-07
5693334,2,자두 대석,42004,상,1,  10,키로상자,  10키로상자,01,0,0,0,0,0,1,Y,2024-07-07
5693336,2,자두 대석,42004,중,2,  10,키로상자,  10키로상자,01,0,0,0,0,0,1,Y,2024-07-07
5693338,2,자두 대석,42004,하,3,  10,키로상자,  10키로상자,01,0,0,0,0,0,1,Y,2024-07-07
5693340,2,자두 대석,42004,특,0, 1.5,키로상자, 1.5키로상자,01,0,0,0,0,0,1,Y,2024-07-07
5693342,2,자두 대석,42004,상,1, 1.5,키로상자, 1.5키로상자,01,0,0,0,0,0,1,Y,2024-07-07
5693344,2,자두 대석,42004,중,2, 1.5,키로상자, 1.5키로상자,01,0,0,0,0,0,1,Y,2024-07-07
5693346,2,자두 대석,42004,하,3, 1.5,키로상자, 1.5키로상자,01,0,0,0,0,0,1,Y,2024-07-07
5693348,2,자두 추희,42006,특,0,   5,키로상자,   5키로상자,01,0,0,0,0,0,1,Y,2024-07-07
5693350,2,자두 추희,42006,상,1,   5,키로상자,   5키로상자,01,0,0,0,0,0,1,Y,2024-07-07
5693352,2,자두 추희,42006,중,2,   5,키로상자,   5키로상자,01,0,0,0,0,0,1,Y,2024-07-07
5693354,2,자두 추희,42006,하,3,   5,키로상자,   5키로상자,01,0,0,0,0,0,1,Y,2024-07-07
5693356,2,자두 추희,42006,특,0,  10,키로상자,  10키로상자,01,0,0,0,0,0,1,Y,2024-07-07
5693358,2,자두 추희,42006,상,1,  10,키로상자,  10키로상자,01,0,0,0,0,0,1,Y,2024-07-07
5693360,2,자두 추희,42006,중,2,  10,키로상자,  10키로상자,01,0,0,0,0,0,1,Y,2024-07-07
5693362,2,자두 추희,42006,하,3,  10,키로상자,  10키로상자,01,0,0,0,0,0,1,Y,2024-07-07
5693364,2,자두 정상,42007,특,0,   5,키로상자,   5키로상자,01,0,32289,34500,0,0,1,Y,2024-07-07
5693366,2,자두 정상,42007,상,1,   5,키로상자,   5키로상자,01,0,25369,29543,0,0,1,Y,2024-07-07
5693368,2,자두 정상,42007,중,2,   5,키로상자,   5키로상자,01,0,14414,20694,0,0,1,Y,2024-07-07
5693370,2,자두 정상,42007,하,3,   5,키로상자,   5키로상자,01,0,9400,13559,0,0,1,Y,2024-07-07
5693372,2,자두 정상,42007,특,0,   6,키로상자,   6키로상자,01,0,0,0,0,0,1,Y,2024-07-07
5693374,2,자두 정상,42007,상,1,   6,키로상자,   6키로상자,01,0,0,0,0,0,1,Y,2024-07-07
5693376,2,자두 정상,42007,중,2,   6,키로상자,   6키로상자,01,0,0,0,0,0,1,Y,2024-07-07
5693378,2,자두 정상,42007,하,3,   6,키로상자,   6키로상자,01,0,0,0,0,0,1,Y,2024-07-07
5693379,2,자두 정상,42007,특,0,  10,키로상자,  10키로상자,01,0,0,0,0,0,1,Y,2024-07-07
5693382,2,자두 정상,42007,상,1,  10,키로상자,  10키로상자,01,0,0,0,0,0,1,Y,2024-07-07
5693384,2,자두 정상,42007,중,2,  10,키로상자,  10키로상자,01,0,0,0,0,0,1,Y,2024-07-07
5693386,2,자두 정상,42007,하,3,  10,키로상자,  10키로상자,01,0,0,0,0,0,1,Y,2024-07-07
5693388,2,자두 로얄대석,42008,특,0,   5,키로상자,   5키로상자,01,0,39255,52513,0,0,1,Y,2024-07-07
5693390,2,자두 로얄대석,42008,상,1,   5,키로상자,   5키로상자,01,0,27340,38964,0,0,1,Y,2024-07-07
5693392,2,자두 로얄대석,42008,중,2,   5,키로상자,   5키로상자,01,0,16843,28288,0,0,1,Y,2024-07-07
5693394,2,자두 로얄대석,42008,하,3,   5,키로상자,   5키로상자,01,0,10714,17508,0,0,1,Y,2024-07-07
5693396,2,자두 도담,42009,특,0,   5,키로상자,   5키로상자,01,0,0,0,0,0,1,Y,2024-07-07
5693398,2,자두 도담,42009,상,1,   5,키로상자,   5키로상자,01,0,0,0,0,0,1,Y,2024-07-07
5693400,2,자두 도담,42009,중,2,   5,키로상자,   5키로상자,01,0,0,0,0,0,1,Y,2024-07-07
5693402,2,자두 도담,42009,하,3,   5,키로상자,   5키로상자,01,0,0,0,0,0,1,Y,2024-07-07
5693576,2,청매실,43001,특,0,   5,키로상자,   5키로상자,01,0,0,0,0,0,1,Y,2024-07-07
5693577,2,청매실,43001,특,0,   5,키로상자,   5키로상자,01,0,0,0,0,0,1,Y,2024-07-07
5693578,2,청매실,43001,상,1,   5,키로상자,   5키로상자,01,0,0,0,0,0,1,Y,2024-07-07
5693580,2,청매실,43001,중,2,   5,키로상자,   5키로상자,01,0,0,0,0,0,1,Y,2024-07-07
5693582,2,청매실,43001,하,3,   5,키로상자,   5키로상자,01,0,0,0,0,0,1,Y,2024-07-07
5693584,2,청매실,43001,특,0,  10,키로상자,  10키로상자,01,0,0,19091,0,0,1,Y,2024-07-07
5693586,2,청매실,43001,상,1,  10,키로상자,  10키로상자,01,0,0,11859,0,0,1,Y,2024-07-07
5693587,2,청매실,43001,상,1,  10,키로상자,  10키로상자,01,0,0,11859,0,0,1,Y,2024-07-07
5693588,2,청매실,43001,중,2,  10,키로상자,  10키로상자,01,0,0,6887,0,0,1,Y,2024-07-07
5693589,2,청매실,43001,중,2,  10,키로상자,  10키로상자,01,0,0,6887,0,0,1,Y,2024-07-07
5693590,2,청매실,43001,하,3,  10,키로상자,  10키로상자,01,0,0,3256,0,0,1,Y,2024-07-07
5693591,2,청매실,43001,하,3,  10,키로상자,  10키로상자,01,0,0,3256,0,0,1,Y,2024-07-07
5693592,2,홍매실,43003,특,0,  10,키로상자,  10키로상자,01,0,0,0,0,0,1,Y,2024-07-07
5693594,2,홍매실,43003,상,1,  10,키로상자,  10키로상자,01,0,0,0,0,0,1,Y,2024-07-07
5693595,2,홍매실,43003,상,1,  10,키로상자,  10키로상자,01,0,0,0,0,0,1,Y,2024-07-07
5693596,2,홍매실,43003,중,2,  10,키로상자,  10키로상자,01,0,0,0,0,0,1,Y,2024-07-07
5693598,2,홍매실,43003,하,3,  10,키로상자,  10키로상자,01,0,0,0,0,0,1,Y,2024-07-07
5693615,2,모과,43400,특,0,  10,키로상자,  10키로상자,01,0,0,0,0,0,1,Y,2024-07-07
5693617,2,모과,43400,상,1,  10,키로상자,  10키로상자,01,0,0,0,0,0,1,Y,2024-07-07
5693619,2,모과,43400,중,2,  10,키로상자,  10키로상자,01,0,0,0,0,0,1,Y,2024-07-07
5693621,2,모과,43400,하,3,  10,키로상자,  10키로상자,01,0,0,0,0,0,1,Y,2024-07-07
5693623,2,유자,43500,특,0,  10,키로상자,  10키로상자,01,0,0,0,0,0,1,Y,2024-07-07
5693625,2,유자,43500,상,1,  10,키로상자,  10키로상자,01,0,0,0,0,0,1,Y,2024-07-07
5693627,2,유자,43500,중,2,  10,키로상자,  10키로상자,01,0,0,0,0,0,1,Y,2024-07-07
5693629,2,유자,43500,하,3,  10,키로상자,  10키로상자,01,0,0,0,0,0,1,Y,2024-07-07
5693808,2,고구마,15100,특,0,  10,키로상자,  10키로상자,01,0,36171,31400,0,0,9,Y,2024-07-07
5693809,2,고구마,15100,상,1,  10,키로상자,  10키로상자,01,0,0,34503,0,0,9,Y,2024-07-07
5693810,2,고구마,15100,중,2,  10,키로상자,  10키로상자,01,0,31663,24582,0,0,9,Y,2024-07-07
5693811,2,고구마,15100,하,3,  10,키로상자,  10키로상자,01,0,29395,12874,0,0,9,Y,2024-07-07
5693818,2,감자,15200,특,0,  20,키로상자,  20키로상자,01,0,28385,72074,0,0,9,Y,2024-07-07
5693820,2,감자,15200,상,1,  20,키로상자,  20키로상자,01,0,26000,31463,0,0,9,Y,2024-07-07
5693822,2,감자,15200,중,2,  20,키로상자,  20키로상자,01,0,22684,20429,0,0,9,Y,2024-07-07
5693824,2,감자,15200,하,3,  20,키로상자,  20키로상자,01,0,5980,11515,0,0,9,Y,2024-07-07
5693834,2,배추,21100,특,0,  10,키로망대,  10키로망대,04,0,10000,8500,0,0,9,Y,2024-07-07
5693836,2,배추,21100,상,1,  10,키로망대,  10키로망대,04,0,9100,8500,0,0,9,Y,2024-07-07
5693838,2,배추,21100,중,2,  10,키로망대,  10키로망대,04,0,8480,6709,0,0,9,Y,2024-07-07
5693840,2,배추,21100,하,3,  10,키로망대,  10키로망대,04,0,7796,3146,0,0,9,Y,2024-07-07
5693862,2,양배추,21200,특,0,   8,키로망대,   8키로망대,04,0,6214,12079,0,0,9,Y,2024-07-07
5693864,2,양배추,21200,상,1,   8,키로망대,   8키로망대,04,0,4466,5693,0,0,9,Y,2024-07-07
5693866,2,양배추,21200,중,2,   8,키로망대,   8키로망대,04,0,3162,4136,0,0,9,Y,2024-07-07
5693868,2,양배추,21200,하,3,   8,키로망대,   8키로망대,04,0,1228,3596,0,0,9,Y,2024-07-07
5693870,2,양배추,21200,특,0,  10,키로망대,  10키로망대,04,0,7457,5500,0,0,9,Y,2024-07-07
5693872,2,양배추,21200,상,1,  10,키로망대,  10키로망대,04,0,4039,5250,0,0,9,Y,2024-07-07
5693874,2,양배추,21200,중,2,  10,키로망대,  10키로망대,04,0,3539,4597,0,0,9,Y,2024-07-07
5693876,2,양배추,21200,하,3,  10,키로망대,  10키로망대,04,0,2856,3502,0,0,9,Y,2024-07-07
5693890,2,시금치,21300,특,0,   4,키로상자,   4키로상자,01,0,15000,20000,0,0,9,Y,2024-07-07
5693892,2,시금치,21300,상,1,   4,키로상자,   4키로상자,01,0,20056,20000,0,0,9,Y,2024-07-07
5693894,2,시금치,21300,중,2,   4,키로상자,   4키로상자,01,0,11770,12110,0,0,9,Y,2024-07-07
5693896,2,시금치,21300,하,3,   4,키로상자,   4키로상자,01,0,10855,7000,0,0,9,Y,2024-07-07
5693898,2,시금치,21300,특,0,  10,키로상자,  10키로상자,01,0,0,0,0,0,9,Y,2024-07-07
