날짜,가격
2024-05-09,10795.42857142857
2024-05-10,10621.57142857143
2024-05-11,12907.857142857143
2024-05-12,0.0
2024-05-13,11458.0
2024-05-14,10098.714285714286
2024-05-15,10441.857142857143
2024-05-16,11550.0
2024-05-17,12675.0
2024-05-18,12884.272727272728
2024-05-19,0.0
2024-05-20,12631.142857142857
2024-05-21,11245.375
2024-05-22,8966.285714285714
2024-05-23,9606.42857142857
2024-05-24,8917.142857142857
2024-05-25,10906.8
2024-05-26,0.0
2024-05-27,6617.5
2024-05-28,7307.714285714285
2024-05-29,6484.714285714285
2024-05-30,9549.57142857143
2024-05-31,8479.285714285714
2024-06-01,9570.285714285714
2024-06-02,0.0
2024-06-03,9512.777777777777
2024-06-04,10108.0
2024-06-05,11325.454545454546
2024-06-06,10357.714285714286
2024-06-07,9914.0
2024-06-08,11602.0
2024-06-09,0.0
2024-06-10,10851.285714285714
2024-06-11,10147.0
2024-06-12,8444.857142857143
2024-06-13,9065.285714285714
2024-06-14,9830.42857142857
2024-06-15,10589.545454545454
2024-06-16,0.0
2024-06-17,12568.857142857143
2024-06-18,14172.8
2024-06-19,15665.0
2024-06-20,13804.57142857143
2024-06-21,13775.666666666666
2024-06-22,13894.714285714286
2024-06-23,0.0
2024-06-24,16065.5
2024-06-25,11683.285714285714
2024-06-26,11652.0
2024-06-27,15315.0
2024-06-28,14928.857142857143
2024-06-29,18454.285714285714
2024-06-30,0.0
2024-07-01,17746.428571428572
2024-07-02,14951.142857142857
2024-07-03,15252.42857142857
2024-07-04,14781.7
2024-07-05,15226.0
2024-07-06,16048.142857142857
2024-07-07,0.0
2024-07-08,18795.14285714286
2024-07-09,15653.0
2024-07-10,17507.0
2024-07-11,29933.0
2024-07-12,65553.14285714286
2024-07-13,46579.6
2024-07-14,0.0
2024-07-15,35858.125
2024-07-16,50189.57142857143
2024-07-17,62274.0
2024-07-18,54597.0
2024-07-19,46758.7
2024-07-20,43050.28571428572
2024-07-21,0.0
2024-07-22,41270.71428571428
2024-07-23,43098.857142857145
2024-07-24,37220.28571428572
2024-07-25,31247.75
2024-07-26,48173.818181818184
2024-07-27,52616.625
2024-07-28,0.0
2024-07-29,37429.833333333336
2024-07-30,38054.818181818184
2024-07-31,43158.545454545456
2024-08-01,46354.42857142857
2024-08-02,47367.75
2024-08-03,33238.72727272727
2024-08-04,0.0
2024-08-05,36681.818181818184
2024-08-06,28790.285714285714
2024-08-07,28726.46153846154
2024-08-08,36154.63636363636
2024-08-09,46407.09090909091
2024-08-10,45439.42857142857
2024-08-11,0.0
2024-08-12,39197.28571428572
2024-08-13,32542.5
2024-08-14,36074.27272727273
2024-08-15,37433.857142857145
2024-08-16,42734.72727272727
2024-08-17,47038.27272727273
2024-08-18,0.0
2024-08-19,46366.36363636364
2024-08-20,36015.857142857145
2024-08-21,37849.181818181816
2024-08-22,37867.71428571428
2024-08-23,35266.28571428572
2024-08-24,32034.23076923077
2024-08-25,0.0
2024-08-26,25140.85714285714
2024-08-27,32126.18181818182
2024-08-28,35627.333333333336
2024-08-29,43411.5
